timestamp_utc,run_id,source_run_id,experiment,run_name,evaluation,dataset,backbone,method,seed,epochs,latency_p50_ms,latency_p95_ms,peak_memory_mb,images,srcc,plcc,srcc_per_reference,images_per_second,milliseconds_per_image,head_size_mb,model_parameter_size_mb,config_path
2026-09-01T11:48:05.709919+00:00,57f03601482e495f94f647e88a97c04b,c52dc42609c342e2a73ba0cc1ea41337,conditioned-iqa-external-eval,external-tc-concat-s0,held_out_test,csiq,clip-base,concat,,5,3.573,4.285,348.8,866,0.8000294022265706,0.7937066555023193,,292.5824497776942,3.4178399994934954,1.7675819396972656,329.06641006469727,configs/text_conditioning/01_text_concat.yaml
2026-09-01T11:48:05.709930+00:00,57f03601482e495f94f647e88a97c04b,c52dc42609c342e2a73ba0cc1ea41337,conditioned-iqa-external-eval,external-tc-concat-s0,held_out_test,cid2013,clip-base,concat,,5,3.573,4.285,348.8,474,0.09508727796690862,0.19137057662010193,,85.91423183306573,11.639515114830264,1.7675819396972656,329.06641006469727,configs/text_conditioning/01_text_concat.yaml
2026-09-01T11:48:05.709940+00:00,57f03601482e495f94f647e88a97c04b,c52dc42609c342e2a73ba0cc1ea41337,conditioned-iqa-external-eval,external-tc-concat-s0,held_out_test,koniq10k,clip-base,concat,,5,3.573,4.285,348.8,10073,0.4113813179665142,0.39382097125053406,,349.50744742864555,2.8611693609308775,1.7675819396972656,329.06641006469727,configs/text_conditioning/01_text_concat.yaml
2026-09-01T11:48:05.709948+00:00,57f03601482e495f94f647e88a97c04b,c52dc42609c342e2a73ba0cc1ea41337,conditioned-iqa-external-eval,external-tc-concat-s0,held_out_test,clive,clip-base,concat,,5,3.573,4.285,348.8,1162,0.49063923124274983,0.4878592789173126,,396.11501498314294,2.5245192991297136,1.7675819396972656,329.06641006469727,configs/text_conditioning/01_text_concat.yaml
2026-09-01T11:48:05.709952+00:00,57f03601482e495f94f647e88a97c04b,c52dc42609c342e2a73ba0cc1ea41337,conditioned-iqa-external-eval,external-tc-concat-s0,held_out_test,agiqa3k,clip-base,concat,,5,3.573,4.285,348.8,2982,0.7005071454260279,0.6733077764511108,,455.69138407087195,2.194467648404065,1.7675819396972656,329.06641006469727,configs/text_conditioning/01_text_concat.yaml
2026-09-01T11:48:05.709957+00:00,57f03601482e495f94f647e88a97c04b,c52dc42609c342e2a73ba0cc1ea41337,conditioned-iqa-external-eval,external-tc-concat-s0,held_out_test,uhdiqa,clip-base,concat,,5,3.573,4.285,348.8,6073,0.13732009556638658,0.14535273611545563,,36.27545276556035,27.56685096290218,1.7675819396972656,329.06641006469727,configs/text_conditioning/01_text_concat.yaml
2026-09-01T11:49:27.271933+00:00,bf430a0255994c37a4cadbbf8f02e1d1,3a33a3a1c0b54e19b95090a1c03442aa,conditioned-iqa-external-eval,external-joint-large-interaction-s0,held_out_test,tid2013,clip-large,interaction,,5,20.338,20.851,1209.1,3000,0.7478308113475886,0.756324052810669,,49.56430579024526,20.175809668997925,2.5234413146972656,1160.3125038146973,configs/text_conditioning/11_joint_interaction.yaml
2026-09-01T11:49:27.271957+00:00,bf430a0255994c37a4cadbbf8f02e1d1,3a33a3a1c0b54e19b95090a1c03442aa,conditioned-iqa-external-eval,external-joint-large-interaction-s0,held_out_test,csiq,clip-large,interaction,,5,20.338,20.851,1209.1,866,0.8718118721638194,0.8794824481010437,,46.74167364204875,21.394184719573268,2.5234413146972656,1160.3125038146973,configs/text_conditioning/11_joint_interaction.yaml
2026-09-01T11:49:27.271965+00:00,bf430a0255994c37a4cadbbf8f02e1d1,3a33a3a1c0b54e19b95090a1c03442aa,conditioned-iqa-external-eval,external-joint-large-interaction-s0,held_out_test,cid2013,clip-large,interaction,,5,20.338,20.851,1209.1,474,0.6720064565835604,0.6931272745132446,,41.12122673951088,24.318340654928978,2.5234413146972656,1160.3125038146973,configs/text_conditioning/11_joint_interaction.yaml
2026-09-01T11:49:27.271971+00:00,bf430a0255994c37a4cadbbf8f02e1d1,3a33a3a1c0b54e19b95090a1c03442aa,conditioned-iqa-external-eval,external-joint-large-interaction-s0,held_out_test,koniq10k,clip-large,interaction,,5,20.338,20.851,1209.1,10073,0.6293179241997334,0.6537776589393616,,47.45075371892896,21.074480838037395,2.5234413146972656,1160.3125038146973,configs/text_conditioning/11_joint_interaction.yaml
2026-09-01T11:49:27.271976+00:00,bf430a0255994c37a4cadbbf8f02e1d1,3a33a3a1c0b54e19b95090a1c03442aa,conditioned-iqa-external-eval,external-joint-large-interaction-s0,held_out_test,clive,clip-large,interaction,,5,20.338,20.851,1209.1,1162,0.70829671549002,0.71951824426651,,45.86134232513032,21.80485675518566,2.5234413146972656,1160.3125038146973,configs/text_conditioning/11_joint_interaction.yaml
2026-09-01T11:49:27.271982+00:00,bf430a0255994c37a4cadbbf8f02e1d1,3a33a3a1c0b54e19b95090a1c03442aa,conditioned-iqa-external-eval,external-joint-large-interaction-s0,held_out_test,agiqa3k,clip-large,interaction,,5,20.338,20.851,1209.1,2982,0.53852497558864,0.522674560546875,,46.46763365594239,21.520355596418835,2.5234413146972656,1160.3125038146973,configs/text_conditioning/11_joint_interaction.yaml
2026-09-01T11:49:27.271988+00:00,bf430a0255994c37a4cadbbf8f02e1d1,3a33a3a1c0b54e19b95090a1c03442aa,conditioned-iqa-external-eval,external-joint-large-interaction-s0,held_out_test,uhdiqa,clip-large,interaction,,5,20.338,20.851,1209.1,6073,0.2208441250338206,0.23900265991687775,,34.78007297385224,28.752096085359074,2.5234413146972656,1160.3125038146973,configs/text_conditioning/11_joint_interaction.yaml
2026-09-01T11:50:34.849417+00:00,b419040e2e334cd898f52d233921387a,76e1cbcbf9ba47799d8c13132afe8068,conditioned-iqa-external-eval,external-tc-interaction-s0,held_out_test,tid2013,clip-base,interaction,,5,3.52,3.684,349.3,3000,0.5830094386154222,0.5775721073150635,,465.0346384776143,2.150377449889978,2.0195350646972656,329.31836318969727,configs/text_conditioning/02_text_interaction.yaml
2026-09-01T11:50:34.849443+00:00,b419040e2e334cd898f52d233921387a,76e1cbcbf9ba47799d8c13132afe8068,conditioned-iqa-external-eval,external-tc-interaction-s0,held_out_test,csiq,clip-base,interaction,,5,3.52,3.684,349.3,866,0.8171899518070844,0.7776089310646057,,292.2649411644342,3.4215530470942785,2.0195350646972656,329.31836318969727,configs/text_conditioning/02_text_interaction.yaml
2026-09-01T11:50:34.849453+00:00,b419040e2e334cd898f52d233921387a,76e1cbcbf9ba47799d8c13132afe8068,conditioned-iqa-external-eval,external-tc-interaction-s0,held_out_test,cid2013,clip-base,interaction,,5,3.52,3.684,349.3,474,0.14697792732963086,0.23390842974185944,,80.31829670104166,12.450463232831865,2.0195350646972656,329.31836318969727,configs/text_conditioning/02_text_interaction.yaml
2026-09-01T11:50:34.849458+00:00,b419040e2e334cd898f52d233921387a,76e1cbcbf9ba47799d8c13132afe8068,conditioned-iqa-external-eval,external-tc-interaction-s0,held_out_test,koniq10k,clip-base,interaction,,5,3.52,3.684,349.3,10073,0.42051978202954676,0.3994522988796234,,330.88414525916,3.0222058515882204,2.0195350646972656,329.31836318969727,configs/text_conditioning/02_text_interaction.yaml
2026-09-01T11:50:34.849464+00:00,b419040e2e334cd898f52d233921387a,76e1cbcbf9ba47799d8c13132afe8068,conditioned-iqa-external-eval,external-tc-interaction-s0,held_out_test,clive,clip-base,interaction,,5,3.52,3.684,349.3,1162,0.4799145370120587,0.4517008662223816,,394.36749011222025,2.535705972405186,2.0195350646972656,329.31836318969727,configs/text_conditioning/02_text_interaction.yaml
2026-09-01T11:50:34.849469+00:00,b419040e2e334cd898f52d233921387a,76e1cbcbf9ba47799d8c13132afe8068,conditioned-iqa-external-eval,external-tc-interaction-s0,held_out_test,agiqa3k,clip-base,interaction,,5,3.52,3.684,349.3,2982,0.6807618100769371,0.6216177344322205,,452.10998998731174,2.2118511471689986,2.0195350646972656,329.31836318969727,configs/text_conditioning/02_text_interaction.yaml
2026-09-01T11:51:42.317029+00:00,1e19c929492e4193861f19de488d4ccf,893a8a390be94a2f8b99463691146e2d,conditioned-iqa-external-eval,external-tc-residual-s0,held_out_test,tid2013,clip-base,residual,,5,3.939,5.603,350.8,3000,0.5948361299538177,0.5651349425315857,,462.1828803164584,2.163645696515838,2.7773513793945312,330.07617950439453,configs/text_conditioning/03_text_residual.yaml
2026-09-01T11:51:42.317049+00:00,1e19c929492e4193861f19de488d4ccf,893a8a390be94a2f8b99463691146e2d,conditioned-iqa-external-eval,external-tc-residual-s0,held_out_test,csiq,clip-base,residual,,5,3.939,5.603,350.8,866,0.8051299300614837,0.727878987789154,,296.5087241295944,3.372582047747547,2.7773513793945312,330.07617950439453,configs/text_conditioning/03_text_residual.yaml
2026-09-01T11:51:42.317058+00:00,1e19c929492e4193861f19de488d4ccf,893a8a390be94a2f8b99463691146e2d,conditioned-iqa-external-eval,external-tc-residual-s0,held_out_test,cid2013,clip-base,residual,,5,3.939,5.603,350.8,474,0.15939890671898793,0.2354017198085785,,80.4526950946226,12.429664398736088,2.7773513793945312,330.07617950439453,configs/text_conditioning/03_text_residual.yaml
2026-09-01T11:51:42.317064+00:00,1e19c929492e4193861f19de488d4ccf,893a8a390be94a2f8b99463691146e2d,conditioned-iqa-external-eval,external-tc-residual-s0,held_out_test,koniq10k,clip-base,residual,,5,3.939,5.603,350.8,10073,0.42476934171901787,0.39893218874931335,,327.0502640816091,3.057633978092338,2.7773513793945312,330.07617950439453,configs/text_conditioning/03_text_residual.yaml
2026-09-01T11:51:42.317069+00:00,1e19c929492e4193861f19de488d4ccf,893a8a390be94a2f8b99463691146e2d,conditioned-iqa-external-eval,external-tc-residual-s0,held_out_test,clive,clip-base,residual,,5,3.939,5.603,350.8,1162,0.5087064937124207,0.48908764123916626,,387.19893794763067,2.5826517120644885,2.7773513793945312,330.07617950439453,configs/text_conditioning/03_text_residual.yaml
2026-09-01T11:51:42.317075+00:00,1e19c929492e4193861f19de488d4ccf,893a8a390be94a2f8b99463691146e2d,conditioned-iqa-external-eval,external-tc-residual-s0,held_out_test,agiqa3k,clip-base,residual,,5,3.939,5.603,350.8,2982,0.6689769522846468,0.6242565512657166,,459.5853714437209,2.175874303524163,2.7773513793945312,330.07617950439453,configs/text_conditioning/03_text_residual.yaml
2026-09-01T11:51:46.443821+00:00,fcb3c985270843a0b2381cc1777fc8dd,7f38b9471fbb480aa76e4807518d3f7a,conditioned-iqa-external-eval,external-joint-large-baseline-s0,held_out_test,tid2013,clip-large,baseline,,5,21.913,23.084,1206.6,3000,0.7077344855892653,0.71905118227005,,46.356025514406696,21.572168642655015,1.0097694396972656,1158.7988319396973,configs/text_conditioning/10_joint_baseline.yaml
2026-09-01T11:51:46.443844+00:00,fcb3c985270843a0b2381cc1777fc8dd,7f38b9471fbb480aa76e4807518d3f7a,conditioned-iqa-external-eval,external-joint-large-baseline-s0,held_out_test,csiq,clip-large,baseline,,5,21.913,23.084,1206.6,866,0.7974028150216093,0.826433539390564,,44.84911101681086,22.296985989870983,1.0097694396972656,1158.7988319396973,configs/text_conditioning/10_joint_baseline.yaml
2026-09-01T11:51:46.443850+00:00,fcb3c985270843a0b2381cc1777fc8dd,7f38b9471fbb480aa76e4807518d3f7a,conditioned-iqa-external-eval,external-joint-large-baseline-s0,held_out_test,cid2013,clip-large,baseline,,5,21.913,23.084,1206.6,474,0.5620425002077545,0.6178634166717529,,39.63191041556785,25.232192682974702,1.0097694396972656,1158.7988319396973,configs/text_conditioning/10_joint_baseline.yaml
2026-09-01T11:51:46.443855+00:00,fcb3c985270843a0b2381cc1777fc8dd,7f38b9471fbb480aa76e4807518d3f7a,conditioned-iqa-external-eval,external-joint-large-baseline-s0,held_out_test,koniq10k,clip-large,baseline,,5,21.913,23.084,1206.6,10073,0.6244705928359414,0.6525943875312805,,46.285406001662615,21.605082171345305,1.0097694396972656,1158.7988319396973,configs/text_conditioning/10_joint_baseline.yaml
2026-09-01T11:51:46.443863+00:00,fcb3c985270843a0b2381cc1777fc8dd,7f38b9471fbb480aa76e4807518d3f7a,conditioned-iqa-external-eval,external-joint-large-baseline-s0,held_out_test,clive,clip-large,baseline,,5,21.913,23.084,1206.6,1162,0.7339183459038443,0.7326387166976929,,44.77198018966919,22.335398071822222,1.0097694396972656,1158.7988319396973,configs/text_conditioning/10_joint_baseline.yaml
2026-09-01T11:51:46.443867+00:00,fcb3c985270843a0b2381cc1777fc8dd,7f38b9471fbb480aa76e4807518d3f7a,conditioned-iqa-external-eval,external-joint-large-baseline-s0,held_out_test,agiqa3k,clip-large,baseline,,5,21.913,23.084,1206.6,2982,0.6920161761978363,0.6924570798873901,,45.883012133865485,21.7945586720083,1.0097694396972656,1158.7988319396973,configs/text_conditioning/10_joint_baseline.yaml
2026-09-01T11:51:57.129703+00:00,69bc51fe68ef4d9d8d739387b968f879,f219de67e6a7451283d7e045d67e7125,conditioned-iqa-external-eval,external-tc-interaction-s2,held_out_test,tid2013,clip-base,interaction,,5,3.523,3.807,349.3,3000,0.6037020112509267,0.5955687761306763,,469.6087055736154,2.1294324149688086,2.0195350646972656,329.31836318969727,configs/text_conditioning/02_text_interaction.yaml
2026-09-01T11:51:57.129728+00:00,69bc51fe68ef4d9d8d739387b968f879,f219de67e6a7451283d7e045d67e7125,conditioned-iqa-external-eval,external-tc-interaction-s2,held_out_test,csiq,clip-base,interaction,,5,3.523,3.807,349.3,866,0.824290045380368,0.7843931913375854,,276.4289750146419,3.617565777780828,2.0195350646972656,329.31836318969727,configs/text_conditioning/02_text_interaction.yaml
2026-09-01T11:51:57.129737+00:00,69bc51fe68ef4d9d8d739387b968f879,f219de67e6a7451283d7e045d67e7125,conditioned-iqa-external-eval,external-tc-interaction-s2,held_out_test,cid2013,clip-base,interaction,,5,3.523,3.807,349.3,474,0.19938251172931934,0.2728213369846344,,85.47853771890644,11.698843086067633,2.0195350646972656,329.31836318969727,configs/text_conditioning/02_text_interaction.yaml
2026-09-01T11:51:57.129757+00:00,69bc51fe68ef4d9d8d739387b968f879,f219de67e6a7451283d7e045d67e7125,conditioned-iqa-external-eval,external-tc-interaction-s2,held_out_test,koniq10k,clip-base,interaction,,5,3.523,3.807,349.3,10073,0.4494264897238547,0.41975849866867065,,328.9268598057473,3.0401895442365667,2.0195350646972656,329.31836318969727,configs/text_conditioning/02_text_interaction.yaml
2026-09-01T11:51:57.129762+00:00,69bc51fe68ef4d9d8d739387b968f879,f219de67e6a7451283d7e045d67e7125,conditioned-iqa-external-eval,external-tc-interaction-s2,held_out_test,clive,clip-base,interaction,,5,3.523,3.807,349.3,1162,0.47620324097029326,0.4527457058429718,,400.02706894720376,2.4998308305280754,2.0195350646972656,329.31836318969727,configs/text_conditioning/02_text_interaction.yaml
2026-09-01T11:51:57.129767+00:00,69bc51fe68ef4d9d8d739387b968f879,f219de67e6a7451283d7e045d67e7125,conditioned-iqa-external-eval,external-tc-interaction-s2,held_out_test,agiqa3k,clip-base,interaction,,5,3.523,3.807,349.3,2982,0.6735757029381859,0.6455656290054321,,462.26126514098115,2.1632788109447554,2.0195350646972656,329.31836318969727,configs/text_conditioning/02_text_interaction.yaml
2026-09-01T11:51:57.129772+00:00,69bc51fe68ef4d9d8d739387b968f879,f219de67e6a7451283d7e045d67e7125,conditioned-iqa-external-eval,external-tc-interaction-s2,held_out_test,uhdiqa,clip-base,interaction,,5,3.523,3.807,349.3,6073,0.13852220930619383,0.1463891565799713,,37.086688480399424,26.963852556652693,2.0195350646972656,329.31836318969727,configs/text_conditioning/02_text_interaction.yaml
2026-09-01T11:52:52.571560+00:00,a17b42aea9604f4fa095031f4ff30c3d,92c4fe75f79c4b7db7749a546407070d,conditioned-iqa-external-eval,external-tc-residual-s2,held_out_test,tid2013,clip-base,residual,,5,4.707,4.989,350.8,3000,0.5951489105745921,0.5763454437255859,,450.96429942166486,2.2174704323212304,2.7773513793945312,330.07617950439453,configs/text_conditioning/03_text_residual.yaml
2026-09-01T11:52:52.571581+00:00,a17b42aea9604f4fa095031f4ff30c3d,92c4fe75f79c4b7db7749a546407070d,conditioned-iqa-external-eval,external-tc-residual-s2,held_out_test,csiq,clip-base,residual,,5,4.707,4.989,350.8,866,0.7681120962982878,0.6877111196517944,,303.9822173549521,3.289666115015952,2.7773513793945312,330.07617950439453,configs/text_conditioning/03_text_residual.yaml
2026-09-01T11:52:52.571589+00:00,a17b42aea9604f4fa095031f4ff30c3d,92c4fe75f79c4b7db7749a546407070d,conditioned-iqa-external-eval,external-tc-residual-s2,held_out_test,cid2013,clip-base,residual,,5,4.707,4.989,350.8,474,0.3161868409080346,0.3758538067340851,,81.78650263428617,12.22695637777259,2.7773513793945312,330.07617950439453,configs/text_conditioning/03_text_residual.yaml
2026-09-01T11:52:52.571595+00:00,a17b42aea9604f4fa095031f4ff30c3d,92c4fe75f79c4b7db7749a546407070d,conditioned-iqa-external-eval,external-tc-residual-s2,held_out_test,koniq10k,clip-base,residual,,5,4.707,4.989,350.8,10073,0.46156650360595414,0.4443546235561371,,346.12482667477036,2.889131096451602,2.7773513793945312,330.07617950439453,configs/text_conditioning/03_text_residual.yaml
2026-09-01T11:52:52.571600+00:00,a17b42aea9604f4fa095031f4ff30c3d,92c4fe75f79c4b7db7749a546407070d,conditioned-iqa-external-eval,external-tc-residual-s2,held_out_test,clive,clip-base,residual,,5,4.707,4.989,350.8,1162,0.5040745028034903,0.5008581280708313,,398.2020097989058,2.511288178844214,2.7773513793945312,330.07617950439453,configs/text_conditioning/03_text_residual.yaml
2026-09-01T11:52:52.571605+00:00,a17b42aea9604f4fa095031f4ff30c3d,92c4fe75f79c4b7db7749a546407070d,conditioned-iqa-external-eval,external-tc-residual-s2,held_out_test,agiqa3k,clip-base,residual,,5,4.707,4.989,350.8,2982,0.6907542747139246,0.6527862548828125,,450.1645022838224,2.221410162122277,2.7773513793945312,330.07617950439453,configs/text_conditioning/03_text_residual.yaml
2026-09-01T11:53:56.073965+00:00,167bcf7e862547e0a0419f623da637ba,c278c4e6de074882bf65f31ba68ebbb2,conditioned-iqa-external-eval,external-tc-baseline-s2,held_out_test,tid2013,clip-base,baseline,,5,3.385,3.473,347.4,3000,0.6065855964808126,0.5719177722930908,,461.55516775561046,2.166588243097067,0.7578163146972656,328.05664443969727,configs/text_conditioning/00_baseline_parity.yaml
2026-09-01T11:53:56.074001+00:00,167bcf7e862547e0a0419f623da637ba,c278c4e6de074882bf65f31ba68ebbb2,conditioned-iqa-external-eval,external-tc-baseline-s2,held_out_test,csiq,clip-base,baseline,,5,3.385,3.473,347.4,866,0.762743940391508,0.6532179713249207,,302.98534315238527,3.3004896857240187,0.7578163146972656,328.05664443969727,configs/text_conditioning/00_baseline_parity.yaml
2026-09-01T11:53:56.074008+00:00,167bcf7e862547e0a0419f623da637ba,c278c4e6de074882bf65f31ba68ebbb2,conditioned-iqa-external-eval,external-tc-baseline-s2,held_out_test,cid2013,clip-base,baseline,,5,3.385,3.473,347.4,474,0.22958027981345774,0.2730207145214081,,87.64073127709901,11.4102197166548,0.7578163146972656,328.05664443969727,configs/text_conditioning/00_baseline_parity.yaml
2026-09-01T11:53:56.074019+00:00,167bcf7e862547e0a0419f623da637ba,c278c4e6de074882bf65f31ba68ebbb2,conditioned-iqa-external-eval,external-tc-baseline-s2,held_out_test,koniq10k,clip-base,baseline,,5,3.385,3.473,347.4,10073,0.44882542701255695,0.42789819836616516,,355.9809398093698,2.809139164966267,0.7578163146972656,328.05664443969727,configs/text_conditioning/00_baseline_parity.yaml
2026-09-01T11:53:56.074024+00:00,167bcf7e862547e0a0419f623da637ba,c278c4e6de074882bf65f31ba68ebbb2,conditioned-iqa-external-eval,external-tc-baseline-s2,held_out_test,clive,clip-base,baseline,,5,3.385,3.473,347.4,1162,0.5130113031213862,0.49219492077827454,,405.9133035956984,2.4635802550488206,0.7578163146972656,328.05664443969727,configs/text_conditioning/00_baseline_parity.yaml
2026-09-01T11:53:56.074030+00:00,167bcf7e862547e0a0419f623da637ba,c278c4e6de074882bf65f31ba68ebbb2,conditioned-iqa-external-eval,external-tc-baseline-s2,held_out_test,agiqa3k,clip-base,baseline,,5,3.385,3.473,347.4,2982,0.6740614503804698,0.6179258227348328,,449.61340708262077,2.2241329645586845,0.7578163146972656,328.05664443969727,configs/text_conditioning/00_baseline_parity.yaml
2026-09-01T11:54:28.644316+00:00,e3b0b98287874f5bac45e887fb0ac6b9,e6e6c3fa95e04b6f86fcdc7720d42d3e,conditioned-iqa-external-benchmark,external-kadid-benchmark-tc-baseline-s1,held_out_test,kadid10k,clip-base,baseline,,5,3.913,4.974,347.4,10125,,,,482.23347578785524,2.0736843255566964,0.7578163146972656,328.05664443969727,mlflow:e6e6c3fa95e04b6f86fcdc7720d42d3e
2026-09-01T11:55:28.634843+00:00,b8636a6e304a4aeaaec66d7414e198b8,a02db99661a74f4c82f2916c9874f156,conditioned-iqa-external-benchmark,external-kadid-benchmark-tc-large-baseline-s0,held_out_test,kadid10k,clip-large,baseline,,5,20.821,21.796,1206.6,10125,,,,47.39932904059643,21.097345051942046,1.0097694396972656,1158.7988319396973,mlflow:a02db99661a74f4c82f2916c9874f156
2026-09-01T11:56:32.362751+00:00,7e6189109bbf443e872dd280ad2094c5,e6e6c3fa95e04b6f86fcdc7720d42d3e,conditioned-iqa-external-eval,external-tc-baseline-s1,held_out_test,tid2013,clip-base,baseline,,5,3.492,3.731,347.4,3000,0.5925677886190008,0.5478256940841675,,451.557918643249,2.2145553398877382,0.7578163146972656,328.05664443969727,configs/text_conditioning/00_baseline_parity.yaml
2026-09-01T11:56:32.362782+00:00,7e6189109bbf443e872dd280ad2094c5,e6e6c3fa95e04b6f86fcdc7720d42d3e,conditioned-iqa-external-eval,external-tc-baseline-s1,held_out_test,csiq,clip-base,baseline,,5,3.492,3.731,347.4,866,0.7650394037968264,0.6576200127601624,,295.6621372241426,3.3822389616357813,0.7578163146972656,328.05664443969727,configs/text_conditioning/00_baseline_parity.yaml
2026-09-01T11:56:32.362791+00:00,7e6189109bbf443e872dd280ad2094c5,e6e6c3fa95e04b6f86fcdc7720d42d3e,conditioned-iqa-external-eval,external-tc-baseline-s1,held_out_test,cid2013,clip-base,baseline,,5,3.492,3.731,347.4,474,0.2335468531901918,0.2991752624511719,,82.84379794428581,12.070909649416615,0.7578163146972656,328.05664443969727,configs/text_conditioning/00_baseline_parity.yaml
2026-09-01T11:56:32.362798+00:00,7e6189109bbf443e872dd280ad2094c5,e6e6c3fa95e04b6f86fcdc7720d42d3e,conditioned-iqa-external-eval,external-tc-baseline-s1,held_out_test,koniq10k,clip-base,baseline,,5,3.492,3.731,347.4,10073,0.4596388361720372,0.43312275409698486,,357.9565784524236,2.793634927239956,0.7578163146972656,328.05664443969727,configs/text_conditioning/00_baseline_parity.yaml
2026-09-01T11:56:32.362805+00:00,7e6189109bbf443e872dd280ad2094c5,e6e6c3fa95e04b6f86fcdc7720d42d3e,conditioned-iqa-external-eval,external-tc-baseline-s1,held_out_test,clive,clip-base,baseline,,5,3.492,3.731,347.4,1162,0.516725390781546,0.4887683689594269,,405.7000785254573,2.464875046695982,0.7578163146972656,328.05664443969727,configs/text_conditioning/00_baseline_parity.yaml
2026-09-01T11:56:32.362811+00:00,7e6189109bbf443e872dd280ad2094c5,e6e6c3fa95e04b6f86fcdc7720d42d3e,conditioned-iqa-external-eval,external-tc-baseline-s1,held_out_test,agiqa3k,clip-base,baseline,,5,3.492,3.731,347.4,2982,0.6989742566745263,0.6522281169891357,,455.461718496318,2.195574203912121,0.7578163146972656,328.05664443969727,configs/text_conditioning/00_baseline_parity.yaml
2026-09-01T12:15:42.423342+00:00,83af7186061b49cab5e0685559c8846c,c52dc42609c342e2a73ba0cc1ea41337,conditioned-iqa-external-eval,external-tc-concat-s0,held_out_test,kadid10k,clip-base,concat,,5,,,,,0.8847481370475282,0.8870294690132141,,204.7933057898056,,,,mlflow:83af7186061b49cab5e0685559c8846c
2026-09-01T12:15:42.423364+00:00,83af7186061b49cab5e0685559c8846c,c52dc42609c342e2a73ba0cc1ea41337,conditioned-iqa-external-eval,external-tc-concat-s0,held_out_test,spaq,clip-base,concat,,5,,,,,0.7156113448060991,0.6580106616020203,,11.369183574863744,,,,mlflow:83af7186061b49cab5e0685559c8846c
2026-09-01T12:15:42.423369+00:00,4ec86c7553b84bf8bffece84b79b8603,821a6dbb19af434ca5b864b8974a4aa6,conditioned-iqa-external-eval,external-tc-baseline-s0,held_out_test,kadid10k,clip-base,baseline,,5,,,,,0.8762639333326393,0.8716394305229187,,86.08316693898726,,,,mlflow:4ec86c7553b84bf8bffece84b79b8603
2026-09-01T12:15:42.423372+00:00,6d8d34b60c504e6382ef932c18d84489,c278c4e6de074882bf65f31ba68ebbb2,conditioned-iqa-external-eval,external-tc-baseline-s2,held_out_test,kadid10k,clip-base,baseline,,5,,,,,0.8901179910295777,0.8793447613716125,,215.69359655811647,,,,mlflow:6d8d34b60c504e6382ef932c18d84489
2026-09-01T12:15:42.423376+00:00,6d8d34b60c504e6382ef932c18d84489,c278c4e6de074882bf65f31ba68ebbb2,conditioned-iqa-external-eval,external-tc-baseline-s2,held_out_test,spaq,clip-base,baseline,,5,,,,,0.7179664225797807,0.6506559252738953,,11.220038440506267,,,,mlflow:6d8d34b60c504e6382ef932c18d84489
2026-09-01T12:15:42.423380+00:00,3875e60e589a4f96918dbd96d5f109e9,e6e6c3fa95e04b6f86fcdc7720d42d3e,conditioned-iqa-external-eval,external-tc-baseline-s1,held_out_test,kadid10k,clip-base,baseline,,5,,,,,0.8882208430077401,0.8841634392738342,,214.33919739011097,,,,mlflow:3875e60e589a4f96918dbd96d5f109e9
2026-09-01T12:15:42.423383+00:00,3875e60e589a4f96918dbd96d5f109e9,e6e6c3fa95e04b6f86fcdc7720d42d3e,conditioned-iqa-external-eval,external-tc-baseline-s1,held_out_test,spaq,clip-base,baseline,,5,,,,,0.7179815029430613,0.6580736637115479,,11.373555486554363,,,,mlflow:3875e60e589a4f96918dbd96d5f109e9
2026-09-01T12:39:46.104493+00:00,665a1d29aabd42ceb0a11d8d32240941,,conditioned-iqa-text,tc-paraphrase-lambda0-s0,validation,kadid10k,clip-base,interaction,0,5,3.709,3.934,362.2,2000,0.7577184626063572,0.7490589618682861,,195.10566129342638,5.12542790081352,2.0195350646972656,329.31836318969727,configs/text_conditioning/05_prompt_paraphrases.yaml
2026-09-01T12:53:40.500342+00:00,743147bf7f064887964c18c768664d6a,,conditioned-iqa-text,tc-paraphrase-lambda001-s0-rerun,validation,kadid10k,clip-base,interaction,0,5,3.649,3.787,362.3,2000,0.7567286976221589,0.7492334842681885,,193.2548057519027,5.1745155630633235,2.0195350646972656,329.31836318969727,configs/text_conditioning/05_prompt_paraphrases.yaml
2026-09-01T12:59:36.069618+00:00,489578e1562a477981ec0103939fc326,,conditioned-iqa-text,tc-paraphrase-lambda005-s0,validation,kadid10k,clip-base,interaction,0,5,3.142,3.213,362.3,2000,0.7632461836302558,0.7530726194381714,,195.82050633976274,5.106717466376722,2.0195350646972656,329.31836318969727,configs/text_conditioning/05_prompt_paraphrases.yaml
2026-09-01T13:09:44.522722+00:00,40980176911e478b839a232893b033c4,,conditioned-iqa-text,tc-instructor-interaction-s0,validation,kadid10k,clip-base,interaction,0,5,3.591,3.7,363.2,2000,0.7680073259263784,0.7779173254966736,,198.0169647307874,5.050072357989848,2.2714881896972656,329.57031631469727,configs/text_conditioning/04_text_encoder_instructor.yaml
2026-09-01T13:15:20.105359+00:00,231249fd899944449fb147dda7928d1c,,conditioned-iqa-text,tc-paraphrase-lambda0-s1,validation,kadid10k,clip-base,interaction,1,5,3.761,3.893,362.2,2000,0.7513715554611575,0.7563470005989075,,191.78606156746542,5.214143258519471,2.0195350646972656,329.31836318969727,configs/text_conditioning/05_prompt_paraphrases.yaml
